LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,ROT
3.6716666,-83.01667,120,154,,13,,,,[SAT-AIS],2,TVRJMU1ESXdNVEkxTURJd01USTFNQT09LVJpQW8vNWlQR3ZscE9ZTkVJajF0SEE9PQ==,,,,,,2,Fishing,Underway using Engine,
29.036066,-129.99419,180,288,,13,,,,[SAT-AIS],7,TlRFMU56QTFOVEUxTnpBMU5URTFOdz09LVNDdDV6VC9FRUpleWx0M1NNaUtSakE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
11.929196,-94.496162,93,338,,13,,,,[SAT-AIS],2,T1RRME9ESXdPVFEwT0RJd09UUTBPQT09LTdrb0JVZ2Rra0cwK1dLNWtYK0RtSVE9PQ==,,,,,,2,Fishing,Engaged in Fishing,
54.271515,-138.78429,120,89,,497,"PRINCE RUPERT,CANADA",PH,179,CROWN TRADER,7,9426585,30,151,18,40590,6,,,,
54.292294,-135.80621,133,90,,16,,,,[SAT-AIS],7,TnpFeU16Z3dOekV5TXpnd056RXlNdz09LWlDdW1VcmFCN1ZtczE0bHZrYlFxTkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.4883337,-36.826668,100,311,,13,,,,[SAT-AIS],8,TWpFNE1UVXlNakU0TVRVeU1qRTRNUT09LXpDeHY0akh1bitib2xFU0xJWEZUL0E9PQ==,,,,,,8,Tanker,Underway using Engine,
14.142464,-95.673264,162,294,294,312,CNJGY,LR,230,HALLASAN EXPLORER,8,7593380,32,196,8,51269,19,,,,0
14.647117,-96.967094,158,294,,14,,,,[SAT-AIS],8,TWpFMU56WTJNakUxTnpZMk1qRTFOdz09LVpFOHVRMXZZb2NQUjdZUjZCcy9sZHc9PQ==,,,,,,8,Tanker,Underway using Engine,
41.695,-23.993334,80,240,,13,,,,[SAT-AIS],2,TlRNd01UWTVOVE13TVRZNU5UTXdNUT09LWhBTU4zREZmY0lueWJORXVzeG45TlE9PQ==,,,,,,2,Fishing,Engaged in Fishing,
13.738149,-101.94598,158,125,,13,,,,[SAT-AIS],7,TmpVMk16QXhOalUyTXpBeE5qVTJNdz09LWNpN2d5cEpWcUoxWVpxTjZDZmo3OUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
26.012705,-148.92197,148,293,,13,,,,[SAT-AIS],8,T1RNNU1UWXhPVE01TVRZeE9UTTVNUT09LTdjRWRPTi9VSkVtemtBSiszWXFkZmc9PQ==,,,,,,8,Tanker,Underway using Engine,
42.151112,-31.620213,121,75,,14,,,,[SAT-AIS],8,TkRneE9UUXhORGd4T1RReE5EZ3hPUT09LVhaaS9MSHhTclB1T3JFTzhUZXNIQlE9PQ==,,,,,,8,Tanker,Underway using Engine,
54.411728,-166.85487,133,267,265,2,FOR ORDERS,SG,297,DIAMOND GAS CRYSTAL,8,6551517,46,230,26,89686,18,,,,
24.784067,-128.37318,110,286,,13,,,,[SAT-AIS],7,TnpFNE56ZzNOekU0TnpnM056RTROdz09LVBPZFBnVmhvNXlMQXdGdm9MZ1VOa1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
29.197056,-85.170776,50,124,,938,CAPTIVA ISLAND,US,22,CAPTAIN SAM,3,451037,8,22,4,0,54,,,,
28.448334,-83.871666,50,134,,13,,,,[SAT-AIS],3,TnpJek1UTTROekl6TVRNNE56SXpNUT09LVFEdDdvUW1JalFtU2dvNTlLRlQrbUE9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
9.3266668,-128.63499,100,89,,13,,,,[SAT-AIS],2,TWpBd01qWXlNakF3TWpZeU1qQXdNZz09LTJPbzJzdGlYNnVhVlZ6LzcyQVVYT1E9PQ==,,,,,,2,Fishing,Underway using Engine,
30.718704,-122.86653,120,116,,15,,,,[SAT-AIS],8,TXpjd05qVXpNemN3TmpVek16Y3dOZz09LWdyT3VGbjBoY0JvZmVEMFExMk9TSVE9PQ==,,,,,,8,Tanker,Underway using Engine,
25.437387,-130.19162,181,286,,13,,,,[SAT-AIS],7,TmpNNU1EVXdOak01TURVd05qTTVNQT09LVQ4Um9VTFcyZDZXRzFhYVkvYzJCVkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
29.86669,-147.97852,192,266,,13,,,,[SAT-AIS],7,TmpNeE1UQXlOak14TVRBeU5qTXhNUT09LUNJaTl6RHEwVTJjU1dqeXIzcGJSSnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-10.288187,-125.37514,50,168,,13,,,,[SAT-AIS],2,TWpFNU1UVTJNakU1TVRVMk1qRTVNUT09LWZ1WE5DRitEN3JkWjRIaFBMbjVHZHc9PQ==,,,,,,2,Fishing,Engaged in Fishing,
-8.0131416,-34.645233,135,2,15,404,BRBEL,BR,183,ROMULO ALMEIDA,8,775191,32,160,17,48449,71,,,,14
-6.5333781,-34.696083,143,335,,14,,,,[SAT-AIS],8,TnpVNU5EVTFOelU1TkRVMU56VTVOQT09LWdRZnRZNDJTL21yZmFaRlFDWDVqblE9PQ==,,,,,,8,Tanker,Underway using Engine,
11.7721,-145.14043,118,286,,13,,,,[SAT-AIS],7,T1RFek16QXlPVEV6TXpBeU9URXpNdz09LTM5dlh4MkRvZFN0dzhySE9lZmVvK2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
36.798622,-51.388481,196,89,,571,EUROPE FOR ORDERS,BS,293,QUEST KIRISHIMA,8,9142264,46,231,21,88799,18,,,,
36.798332,-47.778332,180,92,,13,,,,[SAT-AIS],8,TkRjd01UYzNORGN3TVRjM05EY3dNUT09LWFYZW5wMGczTklscGVVcFJTSGJ4dnc9PQ==,,,,,,8,Tanker,Underway using Engine,
7.0569749,-48.582752,126,125,,914,BRSUA,CY,270,CAPE PIONEER,7,3623582,42,195,15,79880,11,,,,
5.1970882,-45.955196,133,125,,13,,,,[SAT-AIS],7,TmpZNU9UUTVOalk1T1RRNU5qWTVPUT09LTNTeDdlVkpSL3BWb2dyU2krMC9PUmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
31.076851,-125.03767,177,288,,1395,MXZLO >> JPYOK,LR,335,OSAKA EXPRESS,7,151621,42,242,27,103681,11,,,,
32.917294,-132.51202,172,282,,13,,,,[SAT-AIS],7,T1RFM016RXlPVEUzTXpFeU9URTNNdz09LUpzZys1RjliSTRBODhuSUoxNWc4T2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
29.976593,-47.37064,203,65,66,728,DOCAU > NLRTM,DE,333,CALLAO EXPRESS,7,4698718,48,126,28,123509,11,,,,0
31.620001,-43.211666,190,66,,13,,,,[SAT-AIS],7,TVRBeU1Ea3pNVEF5TURrek1UQXlNQT09LWt2ai9mVFVPT2RsRjByWk9lZzQ1OGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
16.046667,-95.16333,20,202,,13,,,,[SAT-AIS],8,TVRjek1qWTFNVGN6TWpZMU1UY3pNZz09LWp1VUtMR0VMSWdJUGR4cWJoMjRnUVE9PQ==,,,,,,8,Tanker,Underway using Engine,
28.160683,-138.4325,156,282,,1396,PA CTB =>> JP CHB,PA,229,CALLUNA GAS,8,6908170,37,175,21,55086,19,,,,
29.369427,-145.21466,156,279,,13,,,,[SAT-AIS],8,TlRNME1UUTNOVE0wTVRRM05UTTBNUT09LXRXQ3B3dllScW1TcUtmNnljeXZVaHc9PQ==,,,,,,8,Tanker,Underway using Engine,
5.6455001E-2,-91.562958,108,222,223,1,PUNTA MANGLE,EC,110,SILVER ORIGIN,6,5864551,17,35,9,1206,23,,,,0
24.955351,-75.437515,197,14,149,2,USSAVOT>COCTGTG,SG,230,POLAR COSTA RICA,7,5263452,37,184,18,55722,11,,,,
37.880714,-10.084851,100,163,166,2,EGPSD,PW,274,CAROLINE BEZENGI,8,753096,48,242,26,159167,17,,,,0
14.09239,-102.64092,120,110,,13,,,,[SAT-AIS],7,TXpRd01EZzVNelF3TURnNU16UXdNQT09LXMvSnIvSDBIMXY1YndJYXFWSU5PWmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
51.100674,1.693175,108,29,28,2,ROTTERDAM,PT,291,ALICE OLDENDORFF,7,7435246,45,254,27,182087,6,,,,0
40.690102,-10.231421,125,0,1,1,GULF OF FINLAND,SL,274,SAMADHA,8,372106,48,231,29,159100,17,,,,0
25.678717,-114.6946,113,318,315,515,US SCK,KR,141,JBU OPAL,8,686428,24,114,7,19864,88,,,,0
26.896317,-115.83826,116,320,,13,,,,[SAT-AIS],8,T0RBMk9Ua3hPREEyT1RreE9EQTJPUT09LVBLNVB1TDZTZU5OSU9aMVYyRzdXTXc9PQ==,,,,,,8,Tanker,Underway using Engine,
14.58158,-97.648788,158,112,,13,,,,[SAT-AIS],8,TXpNMk1Ea3hNek0yTURreE16TTJNQT09LVh6bTdIaDhIbjhBY1JWUlk2TVMyR3c9PQ==,,,,,,8,Tanker,Underway using Engine,
3.9373283,-48.815845,148,303,,13,,,,[SAT-AIS],7,T1RRM01UTXlPVFEzTVRNeU9UUTNNUT09LXptKy8rU1hXV2wyd0RwdnlkTjg4OWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
39.080265,-124.37876,141,337,337,2,US OAK > KR PUS,GB,334,EVER LASTING,7,199343,48,230,20,104399,11,,,,0
8.5200005,-62.400002,0,179,,16,,,,[SAT-AIS],7,T1RRNU5UTTVPVFE1TlRNNU9UUTVOUT09LUVwTm12STltYmtkZGdRaVplMDRHNHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
10.530936,-93.073456,130,293,295,1106,USLGB,MH,183,STI DONALD CTRAUSCHT,8,5203053,32,148,24,49990,88,,,,0
11.979105,-96.770592,126,291,,13,,,,[SAT-AIS],8,TkRFeU1ETXlOREV5TURNeU5ERXlNQT09LTk3TDMwR2E3TTdqbGh4aXJPOTNnc2c9PQ==,,,,,,8,Tanker,Underway using Engine,
-4.8392749,-34.716343,101,121,,216,BR PMA>MY LUM,HK,361,ORE NINGBO,7,5810894,65,309,26,399402,8,,,,
-5.1545601,-34.219334,103,118,,13,,,,[SAT-AIS],7,TkRZNU1qUTJORFk1TWpRMk5EWTVNZz09LXhQWG5CLzBEcnVaUlJKNmM1ZEdncVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
0.64099997,-91.248108,71,324,328,1,PTO BAQUERIZO M,EC,30,GALAPAGOS SKY,6,5677428,8,12,1,0,23,,,,0
27.288334,-165.45833,140,276,,13,,,,[SAT-AIS],8,TWpVd056UTFNalV3TnpRMU1qVXdOdz09LW83QVNueGg0cXgvNWhBKzdIa2EzVGc9PQ==,,,,,,8,Tanker,Underway using Engine,
-2.4083333,-87.408333,110,257,,14,,,,[SAT-AIS],2,TlRFNU1qRTROVEU1TWpFNE5URTVNZz09LW1vLzhqSUxaSHpTMTIwY3lwRU9QdHc9PQ==,,,,,,2,Fishing,Moored,
12.416215,-18.098246,196,352,353,6,SGSIN>>NLRTM,PA,399,EVER GREET,7,5992293,59,142,37,199700,11,,,,0
6.4260201,4.0060449,1,107,280,23,CIABJ,MT,365,CMA CGM MAGELLAN,7,196785,51,145,26,165040,11,,,,
6.4260201,4.0060434,0,160,,14,,,,[SAT-AIS],7,TWpBek5EYzJNakF6TkRjMk1qQXpOQT09LVlzTksyODlwYzZ1b2dFazFMRTdmd0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
16.405327,-82.059654,138,156,157,1249,CRMOB,LR,166,SL EAGLE,7,363209,25,149,20,18278,11,,,,0
12.158212,-82.504593,126,194,,13,,,,[SAT-AIS],7,TXpNMU1ESTNNek0xTURJM016TTFNQT09LUM2bmZGcVEyTzJIalBYMTB3Qk9sN0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
10.26114,-90.648857,177,301,298,674,MX ZLO,PA,300,MSC ALGHERO,7,408453,48,227,16,110725,11,,,,0
11.925973,-93.411957,177,301,,13,,,,[SAT-AIS],7,T0Rrek5qa3dPRGt6Tmprd09Ea3pOZz09LVQ3VVMxNlBBNzR2eGxvWnhCMTJTMnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
24.264631,-80.36731,111,237,237,2,USG FOR ORDERS,LR,333,FRONT VEFSNA,8,5076319,60,276,25,297638,17,,,,0
8.8699713,-90.149445,146,284,284,519,PA BLB>JP CHB,PA,229,GLOBE FRONTIER,8,7981649,32,193,8,55350,19,,,,1
9.3566666,-92.230003,140,281,,13,,,,[SAT-AIS],8,TkRZM01EUTNORFkzTURRM05EWTNNQT09LVcreWRpU3FnT2ZSb1MwRDhwSm1QcGc9PQ==,,,,,,8,Tanker,Underway using Engine,
31.771667,-143.98167,100,283,,13,,,,[SAT-AIS],7,TlRNNE5UTTFOVE00TlRNMU5UTTROUT09LUJEUmVjTkNMSHVBWGR0V1VjT3hrOVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
46.400993,-72.376694,0,259,252,1,CABEC,MH,199,FEDERAL INDIANA,7,8289207,24,171,8,34763,6,,,,0
47.423428,-88.736076,113,259,259,2,SUPERIOR,US,304,AMERICAN CENTURY,7,437516,32,287,14,63096,6,,,,0
23.457552,-80.464401,111,99,,310,IN IXY,MH,199,OCEAN FAITH,7,8843933,32,178,21,63592,6,,,,
23.106667,-79.510002,110,115,,13,,,,[SAT-AIS],7,TXpVME9EVTBNelUwT0RVME16VTBPQT09LUxwRjYxdlQvcjcwdm1XSC9USXgxd1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
48.060989,-137.29926,202,242,244,954,KRPUS,KR,304,SM YANTIAN,7,462016,40,228,26,80811,11,,,,
45.726032,-144.19485,197,243,,14,,,,[SAT-AIS],7,TWpRNU1UZzFNalE1TVRnMU1qUTVNUT09LTh1dHE0Zytmc0toZXo3aHppbjJhN3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.8592501,-144.50003,35,103,,13,,,,[SAT-AIS],2,TXpnNU1ESTNNemc1TURJM016ZzVNQT09LU9VTk9yZGhPS21PU3cweFlPWlhWcHc9PQ==,,,,,,2,Fishing,Underway using Engine,
-9.8039503,-28.862484,145,308,,14,,,,[SAT-AIS],8,TlRnMk16VXlOVGcyTXpVeU5UZzJNdz09LVFwVDhVeVo4SFpEYW56RDBzZ1ZyOXc9PQ==,,,,,,8,Tanker,Underway using Engine,
19.061338,-56.266335,177,127,127,2,LKCMB,PT,272,MSC DOUALA VIII,7,8905859,43,108,12,87609,11,,,,0
46.676666,-34.098331,80,228,,13,,,,[SAT-AIS],7,TnpJNU1EUTJOekk1TURRMk56STVNQT09LXVNbEhjbVc5bmhOd3BBM3d0d1crQkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
29.951183,-79.689796,182,357,356,2,USSAV,MT,195,CMA CGM ABU DHABI,7,5471307,32,180,27,35000,11,,,,0
55.239468,-6.8299818,1,342,113,7,LONDONDERRY,NO,212,PANAMANA,7,727734,32,195,25,54810,144,,,,0
28.33049,-80.397469,111,83,81,2,USPCV > USCHS,BS,228,CSL KOASEK,7,3551645,32,198,22,82052,6,,,,0
2.6600001,-29.068333,110,134,,14,,,,[SAT-AIS],7,TkRnNE5EQXlORGc0TkRBeU5EZzROQT09LWpLWC9BNTFHRTV1djFoSUk0eFJFVHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
38.227886,-143.79712,141,274,274,543,KR PUS,HK,366,COSCO PORTUGAL,7,7803481,51,142,23,157000,11,,,,0
38.349457,-146.41653,138,273,,13,,,,[SAT-AIS],7,TnpneE1qSTROemd4TWpJNE56Z3hNZz09LUg0eWNON2ZMT1hscU9ibTRZK1FrOHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
43.256237,-159.14986,167,56,,14,,,,[SAT-AIS],7,TVRJek5qazRNVEl6TmprNE1USXpOZz09LUkzZDYyTk9CR3VLVSt1NjVPWGlURmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
33.118629,-8.6680479,60,107,101,1,MA JFL,MT,229,ECHO.GR,7,727777,32,198,20,81070,6,,,,0
36.115002,-43.73,100,75,,14,,,,[SAT-AIS],7,TXpBM056azVNekEzTnprNU16QTNOdz09LWhqVVpSbGlMbk0zZTVtdnd6WEZad2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
26.995174,-46.641792,125,42,,14,,,,[SAT-AIS],7,TWpVNU5qSTJNalU1TmpJMk1qVTVOZz09LXZRQnZqa0kxRHBUc0F3RWtvVTRHV0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
37.415833,-21.324629,111,90,90,2,EGEDK,CY,228,TROODOS AIR,7,3667009,35,195,12,84849,6,,,,
1.8192166,-11.329025,133,323,323,232,MUPLU> BEANR,PA,183,GORDONS BAY,8,9524642,32,151,9,49999,88,,,,3
2.4933333,-11.786667,130,325,,13,,,,[SAT-AIS],8,TkRZNU56azVORFk1TnprNU5EWTVOdz09LURCSXE4dmE2bUVEVzZ5L1Z2VjQyVGc9PQ==,,,,,,8,Tanker,Underway using Engine,
-7.5513115,-155.5136,34,103,,16,,,,[SAT-AIS],0,TVRNeU1Ua3hNVE15TVRreE1UTXlNUT09LVJ5OVZIMDA3NVBtQ1A1cGxIQVdVQUE9PQ==,,,,,,0,Unspecified Ship,,
42.527767,-168.72278,5,14,,13,,,,[SAT-AIS],2,T0RBNE56UTJPREE0TnpRMk9EQTROdz09LW03amRBK2dZaktBWmNZVk5yT0RiQXc9PQ==,,,,,,2,Fishing,Default,
38.9464,-138.15921,113,115,116,618,BALBOA,LR,189,LILA CUMBERLAND,7,421112,32,161,10,56531,6,,,,0
37.988335,-136.04167,110,119,,16,,,,[SAT-AIS],7,TkRFeE1ETTVOREV4TURNNU5ERXhNQT09LWZhNElLdE9yOWpUZUZydHJpaXArOHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
42.657608,-40.63752,115,71,,13,,,,[SAT-AIS],7,TWpRek16ZzFNalF6TXpnMU1qUXpNdz09LWdwbStMSTcvb0E3dE5Ga1A5OUZERUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
29.063841,-26.305056,167,234,,12,,,,[SAT-AIS],7,TVRVNE5UQXpNVFU0TlRBek1UVTROUT09LWVpK1orVVFIOG83OThOV2tBcU5GQmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-8.8784952,-34.511993,130,10,14,2,BRPEC,LR,260,MSC GHANA,7,9553038,46,79,28,101456,11,,,,-3
35.878113,-37.327686,111,86,,14,,,,[SAT-AIS],7,TnpBeE1UQTFOekF4TVRBMU56QXhNUT09LTZpbklQUVJCeUltSk5vMDgvZk8xM0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
41.960533,7.3720002,93,298,299,5,FRSET,MT,165,NEPTUNE OKEANIS,7,150733,26,24,16,6200,12,,,,0
38.528008,-164.9054,118,259,,13,,,,[SAT-AIS],7,TmpRMU9ERTNOalExT0RFM05qUTFPQT09LWYyaEZMSjUwWUdCWE1heDNhakkxUXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
37.611668,-71.470001,120,284,,13,,,,[SAT-AIS],8,TXpZMU56TTRNelkxTnpNNE16WTFOdz09LUxTK05xeW1EUWhqMzUzT0VVMjN3MVE9PQ==,,,,,,8,Tanker,Underway using Engine,
48.227127,-133.67859,153,90,88,15,CAN WE,PA,199,GRAND DUKE,7,460609,32,27,22,18315,12,,,,
37.566666,-147.54333,100,103,,14,,,,[SAT-AIS],7,TlRFeE5EQXhOVEV4TkRBeE5URXhOQT09LWMvV25ManNNRW1MOWgrYjdndjlndFE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-2.318687,-31.597988,121,16,,628,NLTNZ,MT,228,CARDIFF,7,8805825,37,195,24,90014,6,,,,
-0.23889001,-31.012293,123,15,,13,,,,[SAT-AIS],7,TkRVeU5qVXhORFV5TmpVeE5EVXlOZz09LVRJZmp3ZHlCTk1JLy9rUEo5Rko5WEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
34.661873,-123.82271,170,96,93,9,USLAX,MT,363,CMA CGM LEO,7,289857,45,274,16,131236,11,,,,0
43.259594,-68.855087,118,289,289,5,CAMTR>USPWM,SG,183,HAFNIA TIGER,8,727909,32,149,6,49999,88,,,,0
66.860466,-24.355499,37,261,261,1,REYKJAVIK,IS,57,JULIUS GEIRMUNDSSON,2,292133,12,12,6,771,43,,,,0
-6.5117717,-99.06366,103,299,,533,,EC,61,GIULIETTA,2,6525521,11,8,11,655,37,,,,
-5.7955465,-100.41442,103,293,,13,,,,[SAT-AIS],2,TkRJMU5qWXhOREkxTmpZeE5ESTFOZz09LU9oTGNpaGlTSnZ2WStIeW9qZkFyUGc9PQ==,,,,,,2,Fishing,Underway using Engine,
30.590347,-9.9849949,121,313,310,5,PT LIS,MH,180,PAVLARA,7,3722418,32,149,22,38330,6,,,,0
59.295399,-1.79844,50,177,176,2,ABERDEEN,KY,97,NS IONA,3,384985,20,21,8,4500,132,,,,
57.124859,-163.2951,45,207,,2,DUTCH HARBOR,US,89,SEAFREEZE ALASKA,2,443274,13,30,5,1719,140,,,,
18.306667,-70.82,5,260,,29,TRALI,TZ,228,BOCEANICA,8,753367,32,189,7,71864,71,,,,
18.306667,-70.82,0,193,,16,,,,[SAT-AIS],8,TnpJek56WTBOekl6TnpZME56SXpOdz09LUtzVFJQTmZTUk52TmRPZ0daMG9wSUE9PQ==,,,,,,8,Tanker,At Anchor,
49.051434,-4.860755,118,54,54,2,DE HAM,LR,291,HELLASSHIP,7,465418,45,253,28,181325,6,,,,0
46.953979,-85.207909,123,300,301,2,THUNDER BAY,MT,189,MUSALA,7,7805296,24,163,8,32196,6,,,,0
24.970028,-31.531839,148,245,,13,,,,[SAT-AIS],7,T0RRM09EWXpPRFEzT0RZek9EUTNPQT09LXhBNEtxN2lIaWtkRE5VY1FiUXZ2dVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
44.123684,-82.166466,116,353,351,2,TWO HARBOR,US,304,INDIANA HARBOR,7,429895,32,290,26,93646,6,,,,0
30.93124,-80.490944,113,214,215,2,USJAX,JP,364,ONE FALCON,7,5651756,50,142,19,138907,11,,,,
39.768478,-31.853746,161,236,236,921,USPEF,NL,168,SPAARNEGRACHT,7,268516,25,150,12,21402,4,,,,10
37.306667,-35.828335,150,234,,13,,,,[SAT-AIS],7,TkRNNE9EZzVORE00T0RnNU5ETTRPQT09LTRxTEliT3FMdmhhWk0wMkw1VWR6UUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
27.982149,-90.677467,96,85,86,25,GALVESTON,MH,228,DUBAI GREEN,8,370695,32,191,25,74999,71,,,,0
27.983334,-90.639999,90,85,,13,,,,[SAT-AIS],8,T0RJek5UZzBPREl6TlRnME9ESXpOUT09LUYxZTRaa1VFNFNVcTgvcDlMMk1jNXc9PQ==,,,,,,8,Tanker,Underway using Engine,
42.603073,-21.997992,111,251,253,1329,US CHS,LR,144,CHEM MIA,8,201739,24,116,14,19702,88,,,,
41.403965,-26.985701,103,251,,13,,,,[SAT-AIS],8,T1RRNU9UVTFPVFE1T1RVMU9UUTVPUT09LVA3T3RxVHp2ZCtMNXBLeUFKbGUvSFE9PQ==,,,,,,8,Tanker,Underway using Engine,
1.43674,-151.29529,126,267,,13,,,,[SAT-AIS],7,TWpJek5qVTNNakl6TmpVM01qSXpOZz09LTRiS0dxdWNvM2U2Ky9XU2F2OS96YkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
37.680485,-13.466835,183,287,288,801,US NYC,JP,301,ONE MANEUVER,7,713297,43,214,32,79423,11,,,,0
38.898335,-18.276667,170,285,,13,,,,[SAT-AIS],7,TWpZM01UYzFNalkzTVRjMU1qWTNNUT09LUtFSXZlT1ZIRWY3N2paT3IrN2RERlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
31.9743,-80.414879,0,214,87,1,SAVANNAH,SG,366,ZIM MOUNT BLANC,7,7755842,51,111,21,160000,11,,,,0
7.6511631,-111.7286,130,154,,13,,,,[SAT-AIS],8,TkRZME1qSTRORFkwTWpJNE5EWTBNZz09LUpmRkJPTGhkSTVDbXQyVEpVZ3JuekE9PQ==,,,,,,8,Tanker,Underway using Engine,
-0.18439166,-156.09349,93,117,,13,,,,[SAT-AIS],2,TlRFMk5EZzFOVEUyTkRnMU5URTJOQT09LVV5djNkdDRFazlwSzhPOUpFSlFZckE9PQ==,,,,,,2,Fishing,Moored,
5.1416669,-19.045,120,143,,13,,,,[SAT-AIS],3,T1RjeE16RXpPVGN4TXpFek9UY3hNdz09LXVwSVh3L3cyT1VFdWxXSDZEUjJXYlE9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
32.518639,-65.91658,108,62,,15,,,,[SAT-AIS],7,TkRrM056RXlORGszTnpFeU5EazNOdz09LWhTTmZpU0FCWTh5bFlSVUJSaTRHalE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
27.117529,-29.503893,153,66,,13,,,,[SAT-AIS],8,TXpNNE9EVXpNek00T0RVek16TTRPQT09LVBsNGNBangyZzZJSnVQUWFkQXhZbUE9PQ==,,,,,,8,Tanker,Underway using Engine,
38.001114,-150.25439,143,95,,15,,,,[SAT-AIS],7,TkRJeU9UTXpOREl5T1RNek5ESXlPUT09LXhmNVh2MU5Ka2RzWUN3OWQ0TGQxL2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-6.5346065,-81.38295,128,327,331,501,PA BLB,MH,183,ELANDRA FJORD,8,713452,32,148,24,51408,88,,,,0
-4.8583331,-81.803337,130,359,,13,,,,[SAT-AIS],8,TXpNM01ESTBNek0zTURJME16TTNNQT09LTF2UzdNSXErMEZwalBLT3JiQTM0VGc9PQ==,,,,,,8,Tanker,Underway using Engine,
17.805502,-76.178284,113,87,80,1373,CUSCU,AG,160,THEODOR,7,364867,25,141,18,17002,11,,,,0
20.025,-75.84333,0,291,,13,,,,[SAT-AIS],7,TkRjM01qY3lORGMzTWpjeU5EYzNNZz09LUgvTnR0cmcySmNjay9OU2xyR0g4RVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
36.745602,-146.79199,116,103,,13,,,,[SAT-AIS],7,T0RBNE5qUTVPREE0TmpRNU9EQTROZz09LUkzbUNWN09TK1pxUDlhb0xrRU9VZ3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.6798687,-35.724583,0,18,118,1,BR MCZ,MH,199,WIGEON,7,124154,23,174,11,37238,6,,,,0
27.546667,-41.326668,100,47,,13,,,,[SAT-AIS],7,TnpRNU1UUTNOelE1TVRRM056UTVNUT09LTU3UGxVdWExVG5zb3lpRVZrQ2c3b1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
19.092731,-79.602676,131,92,93,11,BRSLZ,MH,183,STI QUEENS,8,995644,32,145,19,49990,88,,,,0
65.75631,-19.64403,0,331,325,4,FISHING GROUND,IS,62,DRANGEY,2,5072767,13,22,6,946,43,,,,0
37.981995,-73.577881,118,113,110,116,USSAV,LR,243,MSC CAPUCINE R,7,756280,32,201,4,40059,11,,,,0
37.701668,-73.480003,130,204,,13,,,,[SAT-AIS],7,TkRjeE1qY3pORGN4TWpjek5EY3hNZz09LTRLNk94WXlZcVhTWndiSXpFMHFDdkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
40.079895,-38.487556,91,273,270,2,US OYF,LR,189,COLUMBIA,7,757718,32,168,20,58701,6,,,,
18.220364,-20.771441,128,208,206,2,BRSSA,MH,199,STAR TOSCANA,7,594912,32,186,25,51674,9,,,,
